ts,temp,hum,mp_cpu,cpu_total,cpu_core0,cpu_core1,mp_used_kb,mp_free_kb,mp_total_kb,idf_used_kb,idf_free_kb,idf_total_kb,temp_zscore_anomaly,temp_ewma_anomaly,temp_rulebased_anomaly,hum_zscore_anomaly,hum_ewma_anomaly,hum_rulebased_anomaly
2000-01-01 00:03:29,23.8,52.7,6.9,4.1,0.7,6.9,31,131,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:03:31,23.8,52.7,6.8,4.1,0.7,6.8,39,122,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:03:33,23.8,52.7,6.8,4.1,0.7,6.8,48,114,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:03:35,23.8,52.7,6.9,4.1,0.7,6.9,24,138,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:03:37,23.8,52.8,6.8,4.0,0.7,6.8,32,130,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:03:39,23.8,52.8,6.8,4.0,0.7,6.8,40,121,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:03:41,23.8,52.8,7.0,4.2,0.7,7.0,48,113,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:03:43,23.8,52.9,6.9,4.1,0.7,6.9,24,138,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:03:45,23.8,53.0,6.8,4.0,0.7,6.8,32,129,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:03:47,23.8,53.0,7.3,4.3,0.7,7.3,41,121,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:03:49,23.8,52.9,6.7,4.0,0.7,6.7,49,113,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:03:51,23.8,53.1,7.2,4.2,0.7,7.2,25,137,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:03:53,23.8,53.2,6.8,4.0,0.7,6.8,33,129,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:03:55,23.8,53.3,6.8,4.0,0.7,6.8,41,120,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:03:57,23.8,53.3,6.7,4.0,0.7,6.7,50,112,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:03:59,23.8,53.4,6.9,4.1,0.7,6.9,25,136,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:01,23.8,53.4,7.1,4.2,0.7,7.1,34,128,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:03,23.8,53.3,6.8,4.0,0.7,6.8,42,120,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:05,23.8,53.2,6.7,4.0,0.7,6.7,50,112,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:07,23.8,53.1,6.9,4.1,0.7,6.9,27,135,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:09,23.8,53.1,6.8,4.0,0.7,6.8,35,127,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:11,23.8,53.4,7.1,4.2,0.7,7.1,43,119,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:13,23.8,53.4,6.7,4.0,0.7,6.7,51,110,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:15,23.8,53.3,6.9,4.1,0.7,6.9,29,133,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:17,23.8,53.2,6.8,4.1,0.7,6.8,37,125,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:19,23.8,53.1,6.7,4.0,0.7,6.7,45,117,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:21,23.8,53.0,7.6,4.5,0.7,7.6,53,108,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:23,23.8,52.9,6.9,4.1,0.7,6.9,29,133,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:25,23.8,52.9,6.8,4.1,0.7,6.8,37,125,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:27,23.9,52.8,7.5,4.4,0.7,7.5,45,117,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:29,23.9,52.7,6.7,4.0,0.7,6.7,53,108,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:31,23.8,52.7,7.2,4.2,0.7,7.2,30,132,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:33,23.8,52.7,6.8,4.1,0.7,6.8,38,124,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:35,23.9,52.7,6.8,4.0,0.7,6.8,46,116,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:37,23.8,52.7,6.7,4.0,0.7,6.7,23,139,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:39,23.9,52.7,6.9,4.1,0.7,6.9,31,131,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:41,23.9,52.7,7.1,4.2,0.7,7.1,39,123,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:43,23.9,52.7,6.7,4.0,0.7,6.7,47,114,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:45,23.8,52.7,7.5,4.4,0.7,7.5,23,139,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:47,23.9,52.6,6.1,3.7,0.7,6.1,31,131,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:49,23.9,52.6,6.8,4.1,0.7,6.8,39,122,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:51,23.9,52.6,7.1,4.2,0.7,7.1,48,114,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:53,23.9,52.7,7.5,4.4,0.7,7.5,23,139,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:55,23.9,52.7,6.2,3.7,0.7,6.2,31,130,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:57,23.9,52.6,6.8,4.0,0.7,6.8,39,122,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:04:59,23.8,52.7,7.1,4.2,0.7,7.1,48,114,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:01,23.9,52.6,6.9,4.1,0.7,6.9,24,138,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:03,23.8,52.6,6.8,4.0,0.7,6.8,32,130,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:05,23.8,52.6,6.8,4.0,0.7,6.8,40,121,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:07,23.9,52.6,6.8,4.0,0.7,6.8,48,113,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:09,23.8,52.5,7.0,4.2,0.7,7.0,24,138,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:11,23.8,52.5,6.8,4.0,0.7,6.8,32,129,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:13,23.9,52.6,6.8,4.1,0.7,6.8,41,121,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:15,23.9,52.6,7.5,4.4,0.7,7.5,49,113,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:17,23.8,52.6,6.9,4.1,0.7,6.9,25,137,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:19,23.8,52.7,7.1,4.2,0.7,7.1,33,129,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:21,23.8,52.7,6.8,4.0,0.7,6.8,41,120,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:23,23.9,52.8,6.8,4.0,0.7,6.8,50,112,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:25,23.8,52.8,6.9,4.1,0.7,6.9,25,136,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:27,23.9,52.8,6.8,4.0,0.7,6.8,34,128,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:29,23.8,52.7,7.1,4.2,0.7,7.1,42,120,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:31,23.8,52.8,6.8,4.0,0.7,6.8,50,112,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:33,23.9,52.8,6.9,4.1,0.7,6.9,27,135,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:35,23.9,52.8,6.8,4.0,0.7,6.8,35,127,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:37,23.8,52.8,7.3,4.3,0.7,7.3,43,119,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:39,23.8,52.7,7.0,4.2,0.7,7.0,51,110,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:41,23.8,52.7,6.9,4.1,0.7,6.9,29,133,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:43,23.9,52.6,6.8,4.1,0.7,6.8,37,125,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:45,23.9,52.6,6.8,4.0,0.7,6.8,45,117,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:47,23.8,52.6,6.8,4.0,0.7,6.8,53,108,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:49,23.8,52.7,7.2,4.3,0.7,7.2,30,132,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:51,23.8,52.7,6.8,4.1,0.7,6.8,38,124,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:53,23.8,52.6,6.8,4.0,0.7,6.8,46,116,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:55,23.8,52.6,6.8,4.0,0.7,6.8,23,139,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:57,23.8,52.6,6.9,4.1,0.7,6.9,31,131,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:05:59,23.8,52.6,7.1,4.2,0.7,7.1,39,123,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:01,23.8,52.6,6.8,4.0,0.7,6.8,47,114,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:03,23.8,52.6,7.5,4.4,0.7,7.5,23,139,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:05,23.8,52.6,6.1,3.7,0.7,6.1,31,130,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:07,23.8,52.7,6.8,4.0,0.7,6.8,40,122,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:09,23.8,52.7,7.1,4.2,0.7,7.1,48,114,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:11,23.8,52.7,6.9,4.1,0.7,6.9,24,138,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:13,23.8,52.8,6.8,4.1,0.7,6.8,32,130,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:15,23.8,52.8,6.8,4.0,0.7,6.8,40,121,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:17,23.8,52.8,7.0,4.2,0.7,7.0,49,113,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:19,23.8,52.8,6.9,4.1,0.7,6.9,24,137,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:21,23.8,52.8,6.8,4.0,0.7,6.8,32,129,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:23,23.8,52.8,6.8,4.0,0.7,6.8,41,121,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:25,23.8,52.7,6.7,4.0,0.7,6.7,49,113,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:27,23.8,52.7,7.2,4.3,0.7,7.2,25,137,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:29,23.8,52.7,6.8,4.0,0.7,6.8,33,129,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:31,23.8,52.7,6.8,4.1,0.7,6.8,41,120,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:33,23.8,52.7,6.8,4.0,0.7,6.8,50,112,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:35,23.8,52.6,6.9,4.1,0.7,6.9,25,136,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:37,23.8,52.6,7.1,4.2,0.7,7.1,34,128,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:39,23.8,52.6,6.8,4.0,0.7,6.8,42,120,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:41,23.8,52.7,6.8,4.0,0.7,6.8,50,112,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:43,23.8,52.6,6.9,4.1,0.7,6.9,27,135,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:45,23.8,52.7,6.8,4.1,0.7,6.8,35,127,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:47,23.8,52.6,7.1,4.2,0.7,7.1,43,119,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:49,23.8,52.7,6.8,4.0,0.7,6.8,51,110,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:51,23.8,52.7,6.9,4.1,0.7,6.9,27,134,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:53,23.8,52.6,6.8,4.1,0.7,6.8,36,126,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:55,23.8,52.7,6.8,4.0,0.7,6.8,44,118,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:57,23.8,52.6,7.1,4.2,0.7,7.1,52,110,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:06:59,23.8,52.7,6.9,4.1,0.7,6.9,29,133,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:07:01,23.8,52.7,6.8,4.1,0.7,6.8,37,125,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:07:03,23.8,52.7,6.8,4.0,0.7,6.8,45,117,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:07:05,23.8,52.7,6.8,4.0,0.7,6.8,53,108,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:07:07,23.8,52.7,7.2,4.3,0.7,7.2,30,132,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:07:09,23.8,52.7,6.8,4.1,0.7,6.8,38,124,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:07:11,23.8,52.7,6.8,4.0,0.7,6.8,46,116,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:07:13,23.8,52.7,6.8,4.0,0.7,6.8,23,139,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:07:15,23.8,52.7,6.9,4.1,0.7,6.9,31,131,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:07:17,23.8,52.6,7.1,4.2,0.7,7.1,39,123,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:07:19,23.8,52.7,6.8,4.0,0.7,6.8,47,114,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:07:21,23.8,52.7,7.5,4.4,0.7,7.5,23,139,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:07:23,23.8,52.7,6.1,3.7,0.7,6.1,31,131,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:07:25,23.8,52.7,6.8,4.1,0.7,6.8,39,122,162,104,267,371,False,False,False,False,False,False
2000-01-01 00:07:27,23.8,52.7,7.6,4.5,0.7,7.6,48,114,162,104,267,371,False,False,False,False,False,False
